title,authors,date_publish,maintext,url,newspaper
Streicheleinheiten im Puppenpuff: Mein Date mit einem Sexroboter,['BILD-Kolumnistin Lena'],2023-06-01 20:06:31,"ich betrete den schlicht eingerichteten, aber gemütlichen Raum. In der Mitte steht ein großes Doppelbett mit weiß bezogener Bettwäsche. Davor steht ein großer Karton aus Pappe. Darin befindet sich Kokeshi. Kokeshi ist noch neu und gerade erst im Cybrothel in Berlin eingezogen. Mit Kokeshi werde ich Sex haben. Auf 'ne Art. Denn Kokeshi ist ein Sexroboter und ich bin im Sexpuppen-Puff.
Lesen Sie mit BILDplus, was unsere Sex-Kolumnistin im Sexpuppen-Puff erlebte!",https://www.bild.de/bild-plus/unterhaltung/erotik/erotik/streicheleinheiten-im-puppenpuff-mein-date-mit-einem-sexroboter-84066934.bild.html,bild.de
Nach Feuershow in Würzburger Club Odeon: Schwerverletzter aus Klinik raus,['BILD'],2023-06-01 20:02:43,"Würzburg – Nachdem ein Mann in der Würzburger Disco „Odeon"" schwere Brandverletzungen erlitten hat, ermittelt die Polizei gegen eine Disco-Mitarbeiterin.
Sie soll als geplante Showaktion brennende Getränke auf der Bartheke ausgebracht haben, sagte ein Polizeisprecher am Donnerstag.",https://www.bild.de/regional/nuernberg/muenchen-regional-politik-und-wirtschaft/nach-feuershow-in-wuerzburger-club-odeon-schwerverletzter-aus-klinik-raus-84151360.bild.html,bild.de
Daniel Altmaier haut Top-Star raus! Deutsche Tennis-Sensation in Paris,['SEBASTIAN KAYSER'],2023-06-01 19:47:40,"Da winkt ein deutsches Achtelfinale!
Daniel Altmaier (24) steht in der 3. Runde der French Open ! In Paris bezwang die Nummer 79 der Welt den favorisierten Italiener Jannik Sinner (21) 6:7, 7:6, 1:6, 7:6, 7:5. Am Sonnabend trifft der Kempener auf den Bulgaren Grigor Dimitroff (32), bevor es dann zum Duell gegen Alexander Zverev (26) kommen könnte, sollte der seine nächsten Partien gewinnen.
Altmaier, in Tränen aufgelöst: „Ich liebe Tennis, deswegen habe ich gewonnen. In den letzten Monaten haben mein Team und ich so viel getan. Dieser Sieg ist ein Team-Erfolg.“ Mit Trainer Alberto Mancini (54) hatte er sich in dessen Heimat Argentinien auf die Saison vorbereitet.
Altmaier ging als Außenseiter in die Partie. Sinner hatten viele Experten als Mitfavoriten auf den Sieg in Paris auf dem Zettel. Doch da hatten sie die Rechnung ohne den Deutschen gemacht, der eines der besten Matches seiner Karriere zeigte.
Vor drei Jahren stand er schon mal im Achtelfinale von Roland Garros, wo er dem Spanier Pablo Carreno-Busta (31) unterlag. Nun will er diesen Erfolg wiederholen. Und dafür tat er von Beginn an alles, war sofort in der Partie. Erst im Tie Break des ersten Satzes ging ihm die Puste aus – 0:7.
Doch Altmaiers Kampfgeist erwachte und er schlug zurück, holte sich den zweiten Durchgang ebenfalls im Tie Break. Aber nun schien die Kraft endgültig am Ende. 1:6 gab er den dritten Satz ab, traf keinen Ball.
Doch auch diesmal täuschten sich die Zweifler. Altmaier spielte mit Sinner und den Zuschauern Katz und Maus. Eine an Spannung kaum zu überbietende Begegnung, die über fünf Stunden dauerte. Erneut holte sich Altmaier den Tie Break, nachdem er sogar zwei Matchbälle Sinners abwehren musste.
„In dem Moment musste ich ruhig bleiben, hatte auch Glück. Am Ende war ich aber der glückliche Gewinner. Jetzt werde ich den Moment kurz genießen, dann geht es weiter“, sagte Altmaier.
Im finalen Durchgang hatte er dann Break vor, servierte beim 5:4 zum Match-Gewinn. Doch ausgerechnet da verließ Altmaier die Konzentration. Sinner, immerhin die Nummer 9 der Welt, konnte tatsächlich zum 5:5 ausgleichen.
Auf einen vierten Tie Break aber wollte es der Deutsche nicht ankommen lassen und holte sich das Break in beeindruckender Manier zurück. Die Zuschauer auf dem Court Suzanne Lenglen standen Kopf. Nach 5:26 Stunden verwandelte er seinen fünften Matchball.",https://www.bild.de/sport/mehr-sport/tennis/daniel-altmaier-haut-top-star-raus-deutsche-tennis-sensation-in-paris-84149336.bild.html,bild.de
Handball: „Hört auf damit!“: Magdeburg-Trainer brüllt Minden in die 2. Liga,"['FLorian Vonholdt, Ralf Schmitt und André Schmidt']",2023-06-01 19:38:52,"FÜCHSE-Boss Hanning erklärt: Darum hat Kretzschmar noch keinen neuen Vertrag
Füchse-Vorstand Stefan Kretzschmar (50) holte mit dem Europapokal seinen ersten Titel als Sport-Funktionär, sein Vertrag wurde allerdings noch nicht verlängert.
Das gab es noch nie: Stuttgart stellt Bundesliga-Rekord auf
Der TVB Stuttgart setzt im achten Bundesliga-Jahr einen Meilenstein.",https://www.bild.de/sport/mehr-sport/handball/handball-hoert-auf-damit-magdeburg-trainer-bruellt-minden-in-die-2-liga-84150992.bild.html,bild.de
HBL: 28:31 gegen Leipzig - Jetzt beginnt das Euro-Zittern beim HSV,['Ralf Schmitt'],2023-06-01 19:34:37,"Die Handballer des HSV applaudierten mit hängenden Köpfen ihren Fans. Mit einem Sieg gegen den SC DHfK Leipzig hätten sie einen Riesen-Schritt Richtung Europa gemacht. Doch nach dem unnötigen 28:31 (17:13) beginnt zwei Spieltage vor Schluss das große Zittern...
„Wir wollen noch so viele Punkte wie möglich machen“, sagte Azat Valiullin (7 Tore) trotzig. „Wir werden unser Bestes geben und kämpfen bis zum Ende.“ Damit Platz sechs Bestand hat.
Wegen eines Konzerts des Rappers Ski Aggu mussten die Hamburger aus der Sporthalle in die große Barclays Arena ausweichen. Die 3047 Fans gaben ihr Bestes.
Der HSV musste wie zuletzt auf Torwart Johannes Bitter (Knie), Rückraum-Fackel Jacob Lassen (Schlüsselbein-Bruch) und Nicolai Theilinger (Hüfte) verzichten. Und zog mit zwei 4:0-Läufen zwischenzeitlich weg (10:6/17:13). Auch, weil Bitter-Vertretung Jens Vortmann (12 Paraden) gegen seinen Ex-Klub in der ersten Hälfte die Bude vernagelte.
Nach der Pause häuften sich technische Fehler. „Wir waren in der Abwehr zu passiv“, klagte Trainer Torsten Jansen. „Vorn haben wir gut gespielt, aber zu viele klare Chancen liegen lassen. Das sind mentale Dinge.“
Zudem brachte Leipzig-Schlussmann Mohamed Essam Moustafa El-Tayar (10 Paraden) die Hamburger zur Verzweiflung. Als auch noch Dominik Axmann (37./Knie) runter musste, fehlte im Angriff die Power. „Das ist schwer in Worte zu fassen“, sagte Valiullin. Die Folge: Der Sportclub Deutsche Hochschule für Körperkultur zog vorbei.
Jansen: „Wir sind ein Team, das sich von solchen Niederlagen nicht runterziehen lässt. Warum auch? Wir spielen eine super Saison.“
Der HSV muss nun hoffen, dass Verfolger Hannover-Burgdorf Sonntag (16.05 Uhr) in Flensburg ebenfalls verliert. Für ihn selbst geht's Mittwoch bei den Füchsen in Berlin weiter.",https://www.bild.de/sport/mehr-sport/handball/hbl-28-31-gegen-leipzig-jetzt-beginnt-das-euro-zittern-beim-hsv-84151132.bild.html,bild.de
Leipzig: Bestätigt! Linksextreme Demo für Lina E. bleibt verboten,['BILD'],2023-06-03 15:30:08,"Leipzig – Beibt die für Samstag angemeldete Demo in Zusammenhang mit dem Prozess um die Linksextremistin Lina E. (28) verboten? Beim Bundesverfassungsgericht in Karlsruhe ist ein Eilantrag gegen das Verbot der „Tag X“-Demo der linksradikalen Szene in Leipzig gestellt worden.
Der Eilantrag mit einer Verfassungsbeschwerde sei am Vormittag eingegangen, sagte ein Sprecher des Gerichts am Samstag. Wann genau entschieden werde, könne er nicht. Der Antrag werde schnellstmöglich bearbeitet, so der Sprecher weiter.
Das Sächsische Oberverwaltungsgericht hatte die Beschwerde gegen eine Entscheidung des Verwaltungsgerichts Leipzig erst zurückgewiesen. Das Verwaltungsgericht hatte mit Beschluss den Eilantrag gegen ein Versammlungsverbot abgelehnt. Das Versammlungsverbot hatte daher weiter Bestand.
Die Demo (Motto: „United we stand – Trotz alledem, autonomen Antifaschismus verteidigen!“) sollte um 17 Uhr in der Wolfgang-Heinze-Straße in Connewitz beginnen und durch die Stadt bis zur Richard-Wagner-Straße führen. Dort war eine Abschlusskundgebung geplant. Angemeldet waren zum sogenannten „Tag X“ lediglich 500 Teilnehmer.
Die Polizei rechnet allerdings mit mindestens dem Zehnfachen, da in linken Netzwerken europaweit mobilisiert wurde: Neben 4000 Sympathisanten wurden auch zwischen 1000 und 2000 gewaltbereite Linksextremisten erwartet.
„Der mit dem Versammlungsverbot einhergehende schwerwiegende Eingriff in das Grundrecht der Versammlungsfreiheit ist zum Schutz gleichwertiger Rechtsgüter unter strikter Wahrung der Verhältnismäßigkeit zulässig“, heißt es in einer Mitteilung des Gerichts.
Und weiter: „Auch das Oberverwaltungsgericht ist der Überzeugung, dass die Stadt Leipzig einen zu erwartenden gewalttätigen Verlauf der Versammlung und damit eine unmittelbare Gefahr für die öffentliche Sicherheit plausibel prognostiziert hat.“
Auf den 28 Seiten des angefochtenen Bescheids ist dargelegt, aus welchen Gründen eine hohe Wahrscheinlichkeit dafür besteht, „dass die Teilnehmer der angemeldeten Versammlung Gewalttätigkeiten gegen Personen oder Sachen beabsichtigen oder ein solches Verhalten anderer Teilnehmer zumindest billigen werden.“
Auf der Online-Plattform „indymedia“ hatten die Autonomen schon vor Wochen angekündigt, für jedes Jahr Gefängnis, zu dem Lina E. und ihren drei Mitangeklagten verurteilt werden, eine Million Euro Schaden anzurichten. Die Vier waren die gewaltbereiteste linksextreme Gruppe seit der Wende vor mehr als 30 Jahren und bekamen am Mittwoch Haftstrafen von insgesamt 14 Jahren und einem Monat. Alle vier sitzen allerdings nicht im Knast, Lina E. bekam Haftverschonung – u.a. wegen ihres Rheumas.
Trotz Verbot Großeinsatz der Polizei
Trotz des Demos-Verbots bereitet sich die Polizei auf einen Großeinsatz in Leipzig vor. Denn dass es nun ausgerechnet am Samstag ruhig bleibt, ist nicht zu erwarten.
Im Bruno-Plache-Stadion steigt das Finale um den Sachsenpokal zwischen Lok Leipzig und dem Chemnitzer FC, in der RedBull-Arena spielt Herbert Grönemeyer, in der City ist Stadtfest – und am Abend wird auf dem Markt das Pokalfinale zwischen RB und Frankfurt übertragen ...",https://www.bild.de/regional/leipzig/leipzig-news/leipzig-bestaetigt-linksextreme-demo-fuer-lina-e-bleibt-verboten-84165360.bild.html,bild.de
DHfK Leipzig: Wie Ivic und El-Tayar die Sieg-Wende brachten,['ANDRÉ SCHMIDT'],2023-06-01 19:21:08,"Erst kam der Anranzer vom Trainer, dann ein zerrissenes Trikot – und dann die Gala.
Der SC DHfK stabilisierte sich nach der Pause und siegte beim HSV Hamburg 31:28 (13:17). Und das mit sechs Treffern von Sime Ivic (30) . Dem Rückraum-Shooter gelang zunächst gar nix.
Coach Runar Sigtryggsson kritisierte in seiner ersten Auszeit sogar dessen mangelndes Rückzugsverhalten: „Der Rückzug ist schlecht, besonders auf deiner Seite.“
In einem Zweikampf zerriss er sich dann auch noch sein Trikot in Brusthöhe, was er außerhalb des Spielfeldes tauschen musste. Das war regelrecht aufgeschlitzt. Dann drehte er aber auf, mit sechs starken Toren. Werbung in eigener Sache. Zwar hat der Kroate noch Vertrag bis 2024, spielt in den Planungen des Coaches wegen der Rückkehr von Franz Semper aber keine Rolle mehr.
„Es gibt ein paar Möglichkeiten“, erklärte er am Sky-Mikro. „Aber ich wäre auch zu 100 Prozent bereit für Leipzig.“
Der zweite Sieg in Folge geht allerdings zu großen Teilen auf das Konto von Torwart Mohamed El-Tayar (27). Der löste den glücklosen Kristian Saeveraas bereits in Hälfte eins ab, hielt zwei Siebenmeter und kam auf insgesamt zehn Paraden. Sein Vertrag wird allerdings nicht verlängert.",https://www.bild.de/sport/mehr-sport/handball/dhfk-leipzig-wie-ivic-und-el-tayar-die-sieg-wende-brachten-84151006.bild.html,bild.de
Nach 35 Ehejahren!: Rollstuhl-Rentner erstickt seine Frau mit Kissen,['Mirko Voltmer'],2023-06-01 19:20:44,"Celle/Lüneburg – Kannte er in seiner Wut und Frustration nur einen einzigen finalen Ausweg?
Nach 35 Jahren Ehejahren brachte Rentner Wolfgang H. (79) seine Karin (†78) um – angeblich war er von ihr tödlich genervt! Seit Donnerstag steht der Senior aus Lachendorf (Kreis Celle) wegen heimtückischen Mordes vor dem Landgericht Lüneburg.
Zum Prozess wurde der frühere Tiefbau-Facharbeiter mit dem Rollstuhl in den Saal geschoben. Laut Anklage hatte der gehbehinderte 79-Jährige vor ihrem Bett gestanden, dann seiner schlafenden Gattin mit der Taschenlampe mehrmals auf den Kopf gehauen und mit einem Kissen erstickt.
► Nach der Tat rief er selbst die Polizei. Bei der Kripo gestand er seine Tat.
Der Rentner im Prozess: „Ich wollte sie erlösen. Wegen ihrer vielen Schmerzen. Und weil sie offenbar dement wurde.“
► Seine Frau, so sagte er aus, habe sich nach mehreren Schlaganfällen verändert: „Sie wurde ein anderer Mensch. Ich konnte mit ihr kein Gespräch mehr führen.“
► Sie habe Katzen im Haus gesehen, die gar nicht da gewesen seien und Stimmen gehört, fuhr er fort.
► Nach einer Gürtelrosen-Erkrankung habe sie medizinische Hilfe weitgehend abgelehnt. Vier Nächte habe er wegen der Querelen kein Auge zugemacht.
„Kein Arzt, kein Sozialdienst!“, habe sie ihm kurz vor der Tat stur entgegnet. Wolfgang H: „In meinem Kopf hat es ‚Klick‘ gemacht.“
Mit dem Taschenlampen-Schlag habe er sie betäuben wollen, dann erstickt.
Der Richter: „Hat Ihre Frau denn einmal geäußert, nicht mehr leben zu wollen?“
Der Angeklagte zuckte mit den Schultern: „Über Tod und Sterben haben wir uns nie unterhalten. Ich weiß nicht, ob sie den Wunsch hatte. Das ging von mir aus.“
Tötete er aus Mitleid – oder sah er einfach rot?
H.s Hausarzt (81) im Zeugenstand: „Sie berichtete mir, dass er sehr häufig ausraste und laut werde.“ Urteil demnächst.",https://www.bild.de/regional/hannover/hannover-aktuell/nach-35-ehejahren-rollstuhl-rentner-erstickt-seine-frau-mit-kissen-84149814.bild.html,bild.de
"Entsetzen in zwei Hamburger Altstadt-Kirchen: Oh Gott, sie haben Jesus die Kehle durchgeschnitten",['noel altendorf und marco zitzow'],2023-06-01 19:11:46,"Hamburg – Was sind das für Menschen, die so etwas tun?
Unbekannte haben in den Hamburger Hauptkirchen St. Petri und St. Jacobi in der Innenstadt jahrhundertealte Gemälde zerschnitten und zerkratzt.
Allein in der St.-Petri-Kirche wurden sieben Gemälde beschädigt. Darunter das berühmte Werk „Christus als Schmerzensmann“ von Meister Francke, entstanden um 1435 – zum Glück nur eine Kopie. Das Original hängt seit 1924 in der Hamburger Kunsthalle – unbezahlbar.
Aber auch so geht der Schaden in die Zehntausende. Küster Martin Meier schätzt die Restaurierungskosten auf 50 000 bis 80 000 Euro. Er hatte Risse in den Bildern entdeckt, ist entsetzt: „Wir helfen hier jedem, haben soziale Projekte. Solche Taten gefährden unsere Arbeit, wir müssen unsere Kirche dann schließen. Ich bin tief wütend und erschrocken.“
Neben „Christus als Schmerzensmann“ und der „Geburt Christi“ von Gottfried Libalt (1649) wurden auch ein Abbild Martin Luthers und Abbilder von Hauptpastören der Kirche zerstört, z. B. das von Adolph Kreusler (1824-1894).
Auch die betroffenen Gemälde in der St.-Jacobi-Kirche zeigen Martin Luther und eine anderen bekannten Theologen aus der Kirchengeschichte.
Wann der oder die Täter in den Gotteshäusern zugeschlagen haben, ist noch unklar. Festgestellt wurden die Beschädigungen an den Bildern zwischen dem 26. und dem 31. Mai. Seitdem sucht die Polizei nach dem Täter und bittet unter Tel.: 428 65 67 89 um Hinweise.
Der Kirchenhasser schlug vermutlich mit einem spitzen Gegenstand, oder einem Messer zu. Außerdem muss er ziemlich groß sein, einige der betroffenen Bilder hängen sehr hoch.",https://www.bild.de/regional/hamburg/hamburg-aktuell/entsetzen-in-zwei-hamburger-altstadt-kirchen-oh-gott-sie-haben-jesus-die-kehle-d-84147708.bild.html,bild.de
Tödlicher Abbiege-Unfall in Hamburg: Lastwagen überrollt Radfahrer,['Sascha Wimmer'],2023-06-01 19:11:22,"Hamburg – Gegen den tonnenschweren Lkw hatte er keine Chance!
Tödlicher Unfall am Donnerstagmittag im Hamburger Stadtteil Georgswerder: Beim Abbiegen auf dem Georgswerder Bogen hat ein Laster-Fahrer gegen 13 Uhr einen Radfahrer beim Abbiegen übersehen.
Der Mann wurde von dem Lastzug erfasst, unter den Lkw gerissen und überrollt.
Der Radfahrer erlag noch an der Unfallstelle seinen schweren Verletzungen. Der Lkw-Fahrer stand unter Schock und musste von Sanitätern versorgt werden.
Die Unfallstelle ist weiträumig abgesperrt.",https://www.bild.de/regional/hamburg/hamburg-aktuell/verdammter-toter-winkel-abbiege-unfall-lkw-ueberrollt-radfahrer-tot-84145064.bild.html,bild.de
Vor Trip in Palästina-Gebiete: Tschentscher muss Blutgruppe hinterlegen,['Michaela Klauer'],2023-06-01 19:10:53,"Jerusalem – Es ist ein Ritt durch die Diplomatie!
Bundesratspräsident Peter Tschentscher (57, SPD) hat am vierten Tag seiner Israel-Delegations-Reise die Altstadt von Jerusalem und die palästinensischen Gebiete besucht – ein riesiger Sicherheits-Akt!
Am Vormittag ging es für Hamburgs Bürgermeister durch das historische Damaskustor in die rund 3000 Jahre alte Altstadt mit seinen vier Vierteln (jüdisch, muslimisch, christlich und armenisch) auf gerade einmal einem Quadratkilometer Land.
Nirgendwo sonst ist das Spannungsfeld zwischen den Religionen so spürbar wie hier – enge Gassen, Tausende von Menschen, dazwischen schwer bewaffnete israelische Sicherheitskräfte, Überwachungskameras.
Tschentscher: „Man spürt hier, das das Nebeneinander dieser Religionen nicht konfliktfrei ist. Es gibt einen gemischten Eindruck.“
Der Bundesratspräsident, eng begleitet von vier Beamten des Landeskriminalamts, schaute sich u. a. die berühmte Grabeskirche an. Weil der heilige Ort von so vielen Religionen beansprucht wird, ist streng eingeteilt, wann welcher Gottesdienst abgehalten werden darf.
Per Kolonne inklusive Polizei-Begleitung ging es am Mittag über den Diplomaten-Grenzübergang Al-Jib weiter in die Palästinensergebiete. Ein Abstecher dorthin gehört bei Staatsbesuchen deutscher Politiker dazu – Protokoll. In der Vorbereitung zur Stippvisite ins Westjordanland musste Tschentscher sogar seine Blutgruppe hinterlegen – für den Notfall.
Tschentscher: „Wir sehen und hören beide Seiten des Miteinanders von Israel und palästinensischer Bevölkerung. Das ist alles sehr spannungsreich, komplex und schwierig.“
In Ramallah traf der Bundesratspräsident, er bekleidet das vierthöchste Amt in Deutschland, auf den Präsidenten der Palästinensischen Behörde, Mahmoud Abbas (87). Der hatte vor rund einem Jahr für einen Eklat im Kanzleramt gesorgt, als er bei einer Pressekonferenz den Holocaust relativierte, Israel beschuldigte „50 Holocausts“ an den Palästinensern begangen zu haben.
Tschentscher, der auch mit dem Premierminister sowie dem Außenminister der Palästinensischen Behörden verabredet war, betonte im Anschluss das große Friedensinteresse aller Seiten: „Die Gespräche hatten eine klare, harte Botschaft: Palästina wünscht einen Friedensprozess und fordert ihn von der internationalen Staatengemeinschaft auch ein.“",https://www.bild.de/regional/hamburg/hamburg-aktuell/vor-trip-in-palaestina-gebiete-tschentscher-muss-blutgruppe-hinterlegen-84146372.bild.html,bild.de
Vorm Relegations-Spiel: Schweigeminute für toten 15-Jährigen,['Reinhold Ihle'],2023-06-01 19:08:36,"Berührender Moment kurz vor dem Anpfiff des Relegationsspiels zwischen dem VfB Stuttgart und dem Hamburger SV (hier im Liveticker ).
Beide Mannschaften versammelten sich am Mittelkreis zu einer Schweigeminute für den toten 15-Jährigen, der am vergangenen Sonntag bei einem tätlichen Angriff eines Gegenspielers lebensgefährlich verletzt worden war und am Mittwoch gestorben ist.
Die Schweigeminute vor dem Spiel soll nicht die einzige Aktion im deutschen Fußball bleiben. DFB-Präsident Bernd Neuendorf erklärte: „Diese unfassbar traurige und schockierende Tat im Rahmen eines Fußballturniers für Junioren macht uns sprachlos, aber nicht tatenlos. Ganz im Gegenteil: Sie ist eine ultimative Aufforderung an uns alle, uns Gewalt noch entschiedener entgegenzustellen - im Fußball wie in der gesamten Gesellschaft.“
Auch bei den weiteren Relegationsspielen der Bundesliga, 2. Bundesliga und 3. Liga sind in den kommenden Tagen entsprechende Aktionen geplant.
Wie der DFB erklärte, wird es beim EM-Finale der U17 zwischen Deutschland und Frankreich am Freitagabend in Budapest ein gemischtes Mannschaftsfoto hinter einem zweisprachigen Banner mit der Botschaft „Gemeinsam gegen Gewalt“ geben. Beide Teams werden in Trauerflor auflaufen, zudem ist vor dem Anpfiff eine Gedenkminute geplant.
Auch beim DFB-Pokalfinale zwischen Eintracht Frankfurt und RB Leipzig am Samstag in Berlin sowie den 21 Endspielen in den Landespokal-Wettbewerben sind Zeichen der Trauer geplant. Demnach wird der Aufruf „Gemeinsam gegen Gewalt“ - begleitet von der Stadiondurchsage und einem Moment des Innehaltens - in allen Stadien auf der Videoleinwand zu sehen sein. Zudem soll es am Samstag auf Empfehlung des Berliner Fußball-Verbandes vor allen Spielen in der Hauptstadt Gedenkminuten geben.
„Dieses Zeichen setzen wir in diesen traurigen Tagen gemeinsam, von der Basis bis zur Spitze“, kündigte DFB-Boss Neuendorf an und fügte hinzu: „Wir trauern gemeinsam mit seinen Mitspielern und Freunden um einen Jungen, dessen große Leidenschaft der Fußball war.“",https://www.bild.de/sport/fussball/fussball/vorm-relegations-spiel-schweigeminute-fuer-toten-15-jaehrigen-84150764.bild.html,bild.de
Vermisstenfahndung beendet: 1Schülerin (13) aus Stellingen wieder da,['thomas knoop'],2023-06-01 19:08:06,"Hamburg – Die Suche nach der vermissten Schülerin (13) aus Hamburg-Stellingen ist beendet.
Die Mädchen, das am Mittwochmorgen auf den Weg zur Schule verschwand, wurde am frühen Donnerstagabend wohlbehalten im Stadtteil Rotherbaum ausfindig gemacht. Anschließend wurde sie ihren Erziehungsberechtigten übergeben.",https://www.bild.de/regional/hamburg/hamburg-aktuell/auf-dem-weg-zur-schule-13-jaehrige-verschwunden-84148552.bild.html,bild.de
"Transfers, Bülter-Ersatz, Trainer-Vertrag: Thomas Reis plant den Sofort-Aufstieg!",['MAX BACKHAUS und Peter Wenzel'],2023-06-01 19:06:06,"Starke Ansage von Thomas Reis (49)!
„Ich will direkt wieder aufsteigen. Da lehne ich mich weit aus dem Fenster. ‚Wir schauen mal‘ zu sagen, ist als Schalke 04 nicht machbar.”
Keine Floskeln, sondern Klartext des Trainers, der mit Königsblau gerade erst abgestiegen ist. Trotz des eingetretenen Horror-Szenarios richtet er seinen Blick entschlossen nach vorne…
Transfers, Bülter-Ersatz, Trainer-Vertrag: Reis plant den Sofort-Aufstieg!
► Transfers! Die zentrale Achse (Innenverteidiger, zentrales Mittelfeld, Sturm) soll gestärkt werden. Reis‘ Abwehr-Wunschmann ist weiter Sepp van den Berg (21/Liverpool), den Schalke erneut ausleihen will.
Auf der „Acht” soll einer mit Defensiv- UND Offensivstärken kommen. Reis: „Typ Ballverteiler, der ordnen kann und auch mal schmutzig ist.” Das Profil des gesuchten Stürmers: Technisch stark, um tiefstehende Gegner zu knacken – eine Alternative zu den Angriffs-Kanten Polter und Pieringer.
► Bülter-Ersatz! Reis weiß, dass der beste Knipser Marius Bülter (30/11 Tore) kaum zu halten ist: „Es gibt Spieler, bei denen man finanziell bei manchen Angeboten nicht mithalten kann. Dann schaut man, wer die Nachrücker sein könnten – ein Schattenteam. Es gibt Spieler, mit denen wir uns beschäftigen.”
Aber auch Soichiro Kozuki (22) traut Reis nach seiner Verletzung eine wichtige Rolle zu.
► Trainer-Vertrag! Klar und deutlich ist Reis auch, was seine eigene Zukunft angeht. Der Vertrag läuft noch ein Jahr, er hofft: „Ich kann mir eine Verlängerung definitiv vorstellen, der Verein muss entscheiden. Man könnte sagen, man verlängert und schenkt mir das absolute Vertrauen für die nächsten Jahre.”
Große Worte, große Wirkung? Fakt ist: So wie Reis auftritt, gibt er Königsblau in einer dunklen Stunde ein mutiges Gesicht.
Potenzielle Neuzugänge merken: Schalke hat einen ambitionierten Trainer mit Langzeit-Plan. Für Zweitliga-Schalke womöglich ein Segen…
Neuer Trikotsponsor für Schalke?
★ Laut „Sky” wird „Hydrogen Deutschland” aus Hamm neuer Trikotsponsor. Schalke soll angeblich 7 Mio. Euro bekommen, „MeinAuto.de” als Partner erhalten bleiben.",https://www.bild.de/sport/fussball/schalke/transfers-buelter-ersatz-trainer-vertrag-thomas-reis-plant-den-sofort-aufstieg-84150864.bild.html,bild.de
Leipzig: Politikerin Juliane Nagel bei Demo festgenommen,['Mandy Kynast und Michael Klug'],2023-07-27 10:19:34,"Leipzig – Bei einer Demonstration, bei der u.a. Solidarität für die verurteilte Linksextremistin Lina E. (28) bekundet wurde, ist am Donnerstagabend die Landtagsabgeordnete Juliane Nagel (44, Linke) vorläufig festgenommen worden.
Wie Videoaufnahmen auf Twitter zeigen, wurde die 44-Jährige von zwei Beamten offensichtlich gegen ihren Willen abgeführt und an ein Polizeiauto gedrückt. Dabei hatte die Linken-Politikerin die Demo zuvor selbst organisiert und angemeldet.
Was war passiert?
Laut Polizei hatte sich Nagel in eine polizeiliche Maßnahme eingemischt. „Dabei soll sie mit der Hand auf einen der Beamten geschlagen haben“, so ein Sprecher. „Der Vorwurf des tätlichen Angriffs auf einen Beamten wird nun geprüft“. Ob eine Anzeige erstattet wird, war am Abend noch unklar.
Nagel: „Ich wurde zur Seite geschubst“
Juliane Nagel selbst erklärt den Vorfall gegenüber BILD so: „Ich habe als Anmelderin im Anschluss an die Demo die polizeilichen Maßnahmen beobachtet. Eine der Maßnahmen richtete sich gegen eine Minderjährige. Ich wurde dann von den Berliner Beamten zur Seite geschubst und in Handschellen abgeführt.“
Der Vorfall hat sich nach Polizeiangaben direkt nach Ende der sonst zumeist friedlichen Demonstration ereignet. Lediglich einige der etwa 170 Teilnehmer hätten sich vermummt oder Pyrotechnik gezündet.
Eigentlich war die Demonstration unter dem Motto „Tag der Jugend“ angemeldet, allerdings waren einige der Teilnehmer mit Plakaten für die Freilassung von Lina E. dabei.
Während der Veranstaltung hatte sich die Landtagsabgeordnete bereits in einem Tweet über das „unmöglich massive Polizeiaufgebot bei einer Jugenddemo“ beschwert.
Nach den Krawallen am Vorabend, bei denen vier Beamte verletzt und sogar eine Hubschrauber-Besatzung mit einem Laserstrahl attackiert worden war, ist die Polizei mit einem Großaufgebot im gesamten Stadtgebet unterwegs.
Die Behörden bereiten sich mit Hochdruck auf die bereits seit Längerem angekündigten „Tag X“-Proteste mit angedrohten, schweren Straftaten vor. Als „Tag X“ bezeichnen Linksextreme den Samstag nach dem Urteil gegen Lina E., der nun auf den 3. Juni fällt.
Die 28-Jährige war am Mittwoch vom Oberlandesgericht Dresden wegen linker Gewalttaten zu fünf Jahren und drei Monaten Haft verurteilt wurden.
Das Gericht setzte jedoch den Haftbefehl unter Auflagen außer Vollzug, sodass sie vorerst auf freien Fuß kam. Nach dem Schuldspruch hatten Sympathisanten am Mittwochabend in mehreren Städten gegen das Urteil protestiert.",https://www.bild.de/regional/leipzig/leipzig-news/leipzig-politikerin-juliane-nagel-bei-demo-fuer-lina-e-festgenommen-84150964.bild.html,bild.de
